"","File","Distance","Experiment","Population"
"9949","results_simple_32_2_random_10.txt",1556,"GECCO","32"
"9950","results_simple_32_2_random_10.txt",476,"GECCO","32"
"9951","results_simple_32_2_random_10.txt",966,"GECCO","32"
"9952","results_simple_32_2_random_10.txt",967,"GECCO","32"
"9953","results_simple_32_2_random_10.txt",1673,"GECCO","32"
"9954","results_simple_32_2_random_10.txt",1434,"GECCO","32"
"9955","results_simple_32_2_random_10.txt",967,"GECCO","32"
"9956","results_simple_32_2_random_10.txt",1101,"GECCO","32"
"9957","results_simple_32_2_random_10.txt",477,"GECCO","32"
"9958","results_simple_32_2_random_10.txt",1744,"GECCO","32"
"9959","results_simple_32_2_random_10.txt",998,"GECCO","32"
"9960","results_simple_32_2_random_10.txt",0,"GECCO","32"
"9961","results_simple_32_2_random_10.txt",1960,"GECCO","32"
"9962","results_simple_32_2_random_10.txt",1347,"GECCO","32"
"9963","results_simple_32_2_random_10.txt",1001,"GECCO","32"
"9964","results_simple_32_2_random_10.txt",1107,"GECCO","32"
"9965","results_simple_32_2_random_10.txt",694,"GECCO","32"
"9966","results_simple_32_2_random_10.txt",674,"GECCO","32"
"9967","results_simple_32_2_random_10.txt",1034,"GECCO","32"
"9968","results_simple_32_2_random_10.txt",1033,"GECCO","32"
"9969","results_simple_32_2_random_10.txt",1615,"GECCO","32"
"9970","results_simple_32_2_random_10.txt",1116,"GECCO","32"
"9971","results_simple_32_2_random_10.txt",1033,"GECCO","32"
"9972","results_simple_32_2_random_10.txt",1961,"GECCO","32"
"9973","results_simple_32_2_random_10.txt",673,"GECCO","32"
"9974","results_simple_32_2_random_10.txt",892,"GECCO","32"
"9975","results_simple_32_2_random_10.txt",1064,"GECCO","32"
"9976","results_simple_32_2_random_10.txt",1437,"GECCO","32"
"9977","results_simple_32_2_random_10.txt",1000,"GECCO","32"
"9978","results_simple_32_2_random_10.txt",1080,"GECCO","32"
"9979","results_simple_32_2_random_10.txt",892,"GECCO","32"
"9980","results_simple_32_2_random_10.txt",3,"GECCO","32"
"9981","results_simple_32_2_random_10.txt",1085,"GECCO","32"
"9982","results_simple_32_2_random_10.txt",1311,"GECCO","32"
"9983","results_simple_32_2_random_10.txt",1310,"GECCO","32"
"9984","results_simple_32_2_random_10.txt",958,"GECCO","32"
"9985","results_simple_32_2_random_10.txt",923,"GECCO","32"
"9986","results_simple_32_2_random_10.txt",1312,"GECCO","32"
"9987","results_simple_32_2_random_10.txt",1438,"GECCO","32"
"9988","results_simple_32_2_random_10.txt",1084,"GECCO","32"
"9989","results_simple_32_2_random_10.txt",1001,"GECCO","32"
"9990","results_simple_32_2_random_10.txt",2338,"GECCO","32"
"9991","results_simple_32_2_random_10.txt",2069,"GECCO","32"
"9992","results_simple_32_2_random_10.txt",1,"GECCO","32"
"9993","results_simple_32_2_random_10.txt",1959,"GECCO","32"
"9994","results_simple_32_2_random_10.txt",1080,"GECCO","32"
"9995","results_simple_32_2_random_10.txt",1672,"GECCO","32"
"9996","results_simple_32_2_random_10.txt",1762,"GECCO","32"
"9997","results_simple_32_2_random_10.txt",1763,"GECCO","32"
"9998","results_simple_32_2_random_10.txt",1741,"GECCO","32"
"9999","results_simple_32_2_random_10.txt",1988,"GECCO","32"
"10000","results_simple_32_2_random_10.txt",1765,"GECCO","32"
"10001","results_simple_32_2_random_10.txt",2339,"GECCO","32"
"10002","results_simple_32_2_random_10.txt",1671,"GECCO","32"
"10003","results_simple_32_2_random_10.txt",1437,"GECCO","32"
"10004","results_simple_32_2_random_10.txt",1004,"GECCO","32"
"10005","results_simple_32_2_random_10.txt",1080,"GECCO","32"
"10006","results_simple_32_2_random_10.txt",892,"GECCO","32"
"10007","results_simple_32_2_random_10.txt",1,"GECCO","32"
"10008","results_simple_32_2_random_10.txt",1083,"GECCO","32"
"10009","results_simple_32_2_random_10.txt",1311,"GECCO","32"
"10010","results_simple_32_2_random_10.txt",1310,"GECCO","32"
"10011","results_simple_32_2_random_10.txt",960,"GECCO","32"
"10012","results_simple_32_2_random_10.txt",923,"GECCO","32"
"10013","results_simple_32_2_random_10.txt",1312,"GECCO","32"
"10014","results_simple_32_2_random_10.txt",1438,"GECCO","32"
"10015","results_simple_32_2_random_10.txt",1882,"GECCO","32"
"10016","results_simple_32_2_random_10.txt",1245,"GECCO","32"
"10017","results_simple_32_2_random_10.txt",1765,"GECCO","32"
"10018","results_simple_32_2_random_10.txt",937,"GECCO","32"
"10019","results_simple_32_2_random_10.txt",1314,"GECCO","32"
"10020","results_simple_32_2_random_10.txt",632,"GECCO","32"
"10021","results_simple_32_2_random_10.txt",4,"GECCO","32"
"10022","results_simple_32_2_random_10.txt",5,"GECCO","32"
"10023","results_simple_32_2_random_10.txt",1441,"GECCO","32"
"10024","results_simple_32_2_random_10.txt",470,"GECCO","32"
"10025","results_simple_32_2_random_10.txt",1,"GECCO","32"
"10026","results_simple_32_2_random_10.txt",1287,"GECCO","32"
"10027","results_simple_32_2_random_10.txt",674,"GECCO","32"
"10028","results_simple_32_2_random_10.txt",1672,"GECCO","32"
"10029","results_simple_32_2_random_10.txt",434,"GECCO","32"
"10030","results_simple_32_2_random_10.txt",1083,"GECCO","32"
"10031","results_simple_32_2_random_10.txt",1,"GECCO","32"
"10032","results_simple_32_2_random_10.txt",635,"GECCO","32"
"10033","results_simple_32_2_random_10.txt",634,"GECCO","32"
"10034","results_simple_32_2_random_10.txt",1208,"GECCO","32"
"10035","results_simple_32_2_random_10.txt",963,"GECCO","32"
"10036","results_simple_32_2_random_10.txt",980,"GECCO","32"
"10037","results_simple_32_2_random_10.txt",731,"GECCO","32"
"10038","results_simple_32_2_random_10.txt",1365,"GECCO","32"
"10039","results_simple_32_2_random_10.txt",707,"GECCO","32"
"10040","results_simple_32_2_random_10.txt",938,"GECCO","32"
"10041","results_simple_32_2_random_10.txt",310,"GECCO","32"
"10042","results_simple_32_2_random_10.txt",910,"GECCO","32"
"10043","results_simple_32_2_random_10.txt",909,"GECCO","32"
"10044","results_simple_32_2_random_10.txt",899,"GECCO","32"
"10045","results_simple_32_2_random_10.txt",2339,"GECCO","32"
"10046","results_simple_32_2_random_10.txt",2070,"GECCO","32"
"10047","results_simple_32_2_random_10.txt",6,"GECCO","32"
"10048","results_simple_32_2_random_10.txt",1962,"GECCO","32"
"10049","results_simple_32_2_random_10.txt",1085,"GECCO","32"
"10050","results_simple_32_2_random_10.txt",1671,"GECCO","32"
"10051","results_simple_32_2_random_10.txt",1765,"GECCO","32"
"10052","results_simple_32_2_random_10.txt",1766,"GECCO","32"
"10053","results_simple_32_2_random_10.txt",1312,"GECCO","32"
"10054","results_simple_32_2_random_10.txt",1477,"GECCO","32"
"10055","results_simple_32_2_random_10.txt",1031,"GECCO","32"
"10056","results_simple_32_2_random_10.txt",1547,"GECCO","32"
"10057","results_simple_32_2_random_10.txt",1828,"GECCO","32"
"10058","results_simple_32_2_random_10.txt",1352,"GECCO","32"
"10059","results_simple_32_2_random_10.txt",1722,"GECCO","32"
"10060","results_simple_32_2_random_10.txt",966,"GECCO","32"
"10061","results_simple_32_2_random_10.txt",327,"GECCO","32"
"10062","results_simple_32_2_random_10.txt",1959,"GECCO","32"
"10063","results_simple_32_2_random_10.txt",1,"GECCO","32"
"10064","results_simple_32_2_random_10.txt",892,"GECCO","32"
"10065","results_simple_32_2_random_10.txt",432,"GECCO","32"
"10066","results_simple_32_2_random_10.txt",2339,"GECCO","32"
"10067","results_simple_32_2_random_10.txt",2072,"GECCO","32"
"10068","results_simple_32_2_random_10.txt",4,"GECCO","32"
"10069","results_simple_32_2_random_10.txt",1962,"GECCO","32"
"10070","results_simple_32_2_random_10.txt",1085,"GECCO","32"
"10071","results_simple_32_2_random_10.txt",1661,"GECCO","32"
"10072","results_simple_32_2_random_10.txt",1024,"GECCO","32"
"10073","results_simple_32_2_random_10.txt",1988,"GECCO","32"
"10074","results_simple_32_2_random_10.txt",720,"GECCO","32"
"10075","results_simple_32_2_random_10.txt",1015,"GECCO","32"
"10076","results_simple_32_2_random_10.txt",376,"GECCO","32"
"10077","results_simple_32_2_random_10.txt",1910,"GECCO","32"
"10078","results_simple_32_2_random_10.txt",630,"GECCO","32"
"10079","results_simple_32_2_random_10.txt",815,"GECCO","32"
"10080","results_simple_32_2_random_10.txt",2340,"GECCO","32"
"10081","results_simple_16_2_random_5.txt",0,"GECCO","16"
"10082","results_simple_16_2_random_5.txt",1838,"GECCO","16"
"10083","results_simple_16_2_random_5.txt",2352,"GECCO","16"
"10084","results_simple_16_2_random_5.txt",1004,"GECCO","16"
"10085","results_simple_16_2_random_5.txt",2224,"GECCO","16"
"10086","results_simple_16_2_random_5.txt",554,"GECCO","16"
"10087","results_simple_16_2_random_5.txt",1837,"GECCO","16"
"10088","results_simple_16_2_random_5.txt",1373,"GECCO","16"
"10089","results_simple_16_2_random_5.txt",954,"GECCO","16"
"10090","results_simple_16_2_random_5.txt",1896,"GECCO","16"
"10091","results_simple_16_2_random_5.txt",554,"GECCO","16"
"10092","results_simple_16_2_random_5.txt",1896,"GECCO","16"
"10093","results_simple_16_2_random_5.txt",2225,"GECCO","16"
"10094","results_simple_16_2_random_5.txt",957,"GECCO","16"
"10095","results_simple_16_2_random_5.txt",2222,"GECCO","16"
"10096","results_simple_16_2_random_5.txt",1838,"GECCO","16"
"10097","results_simple_16_2_random_5.txt",0,"GECCO","16"
"10098","results_simple_16_2_random_5.txt",916,"GECCO","16"
"10099","results_simple_16_2_random_5.txt",2136,"GECCO","16"
"10100","results_simple_16_2_random_5.txt",2170,"GECCO","16"
"10101","results_simple_16_2_random_5.txt",1322,"GECCO","16"
"10102","results_simple_16_2_random_5.txt",1,"GECCO","16"
"10103","results_simple_16_2_random_5.txt",557,"GECCO","16"
"10104","results_simple_16_2_random_5.txt",1728,"GECCO","16"
"10105","results_simple_16_2_random_5.txt",848,"GECCO","16"
"10106","results_simple_16_2_random_5.txt",1322,"GECCO","16"
"10107","results_simple_16_2_random_5.txt",848,"GECCO","16"
"10108","results_simple_16_2_random_5.txt",2171,"GECCO","16"
"10109","results_simple_16_2_random_5.txt",1731,"GECCO","16"
"10110","results_simple_16_2_random_5.txt",2352,"GECCO","16"
"10111","results_simple_16_2_random_5.txt",916,"GECCO","16"
"10112","results_simple_16_2_random_5.txt",0,"GECCO","16"
"10113","results_simple_16_2_random_5.txt",1962,"GECCO","16"
"10114","results_simple_16_2_random_5.txt",2238,"GECCO","16"
"10115","results_simple_16_2_random_5.txt",2022,"GECCO","16"
"10116","results_simple_16_2_random_5.txt",915,"GECCO","16"
"10117","results_simple_16_2_random_5.txt",1279,"GECCO","16"
"10118","results_simple_16_2_random_5.txt",2428,"GECCO","16"
"10119","results_simple_16_2_random_5.txt",1754,"GECCO","16"
"10120","results_simple_16_2_random_5.txt",2022,"GECCO","16"
"10121","results_simple_16_2_random_5.txt",1756,"GECCO","16"
"10122","results_simple_16_2_random_5.txt",2237,"GECCO","16"
"10123","results_simple_16_2_random_5.txt",1004,"GECCO","16"
"10124","results_simple_16_2_random_5.txt",2136,"GECCO","16"
"10125","results_simple_16_2_random_5.txt",1962,"GECCO","16"
"10126","results_simple_16_2_random_5.txt",0,"GECCO","16"
"10127","results_simple_16_2_random_5.txt",1992,"GECCO","16"
"10128","results_simple_16_2_random_5.txt",1546,"GECCO","16"
"10129","results_simple_16_2_random_5.txt",2135,"GECCO","16"
"10130","results_simple_16_2_random_5.txt",1673,"GECCO","16"
"10131","results_simple_16_2_random_5.txt",1954,"GECCO","16"
"10132","results_simple_16_2_random_5.txt",2192,"GECCO","16"
"10133","results_simple_16_2_random_5.txt",1546,"GECCO","16"
"10134","results_simple_16_2_random_5.txt",2192,"GECCO","16"
"10135","results_simple_16_2_random_5.txt",2224,"GECCO","16"
"10136","results_simple_16_2_random_5.txt",2170,"GECCO","16"
"10137","results_simple_16_2_random_5.txt",2238,"GECCO","16"
"10138","results_simple_16_2_random_5.txt",1992,"GECCO","16"
"10139","results_simple_16_2_random_5.txt",0,"GECCO","16"
"10140","results_simple_16_2_random_5.txt",1874,"GECCO","16"
"10141","results_simple_16_2_random_5.txt",2171,"GECCO","16"
"10142","results_simple_16_2_random_5.txt",1691,"GECCO","16"
"10143","results_simple_16_2_random_5.txt",2190,"GECCO","16"
"10144","results_simple_16_2_random_5.txt",2058,"GECCO","16"
"10145","results_simple_16_2_random_5.txt",1874,"GECCO","16"
"10146","results_simple_16_2_random_5.txt",554,"GECCO","16"
"10147","results_simple_16_2_random_5.txt",1322,"GECCO","16"
"10148","results_simple_16_2_random_5.txt",2022,"GECCO","16"
"10149","results_simple_16_2_random_5.txt",1546,"GECCO","16"
"10150","results_simple_16_2_random_5.txt",1874,"GECCO","16"
"10151","results_simple_16_2_random_5.txt",0,"GECCO","16"
"10152","results_simple_16_2_random_5.txt",1321,"GECCO","16"
"10153","results_simple_16_2_random_5.txt",1089,"GECCO","16"
"10154","results_simple_16_2_random_5.txt",412,"GECCO","16"
"10155","results_simple_16_2_random_5.txt",1382,"GECCO","16"
"10156","results_simple_16_2_random_5.txt",1837,"GECCO","16"
"10157","results_simple_16_2_random_5.txt",1,"GECCO","16"
"10158","results_simple_16_2_random_5.txt",915,"GECCO","16"
"10159","results_simple_16_2_random_5.txt",2135,"GECCO","16"
"10160","results_simple_16_2_random_5.txt",2171,"GECCO","16"
"10161","results_simple_16_2_random_5.txt",1321,"GECCO","16"
"10162","results_simple_16_2_random_5.txt",0,"GECCO","16"
"10163","results_simple_16_2_random_5.txt",556,"GECCO","16"
"10164","results_simple_16_2_random_5.txt",1727,"GECCO","16"
"10165","results_simple_16_2_random_5.txt",1373,"GECCO","16"
"10166","results_simple_16_2_random_5.txt",557,"GECCO","16"
"10167","results_simple_16_2_random_5.txt",1279,"GECCO","16"
"10168","results_simple_16_2_random_5.txt",1673,"GECCO","16"
"10169","results_simple_16_2_random_5.txt",1691,"GECCO","16"
"10170","results_simple_16_2_random_5.txt",1089,"GECCO","16"
"10171","results_simple_16_2_random_5.txt",556,"GECCO","16"
"10172","results_simple_16_2_random_5.txt",0,"GECCO","16"
"10173","results_simple_16_2_random_5.txt",954,"GECCO","16"
"10174","results_simple_16_2_random_5.txt",1728,"GECCO","16"
"10175","results_simple_16_2_random_5.txt",2428,"GECCO","16"
"10176","results_simple_16_2_random_5.txt",1954,"GECCO","16"
"10177","results_simple_16_2_random_5.txt",2190,"GECCO","16"
"10178","results_simple_16_2_random_5.txt",412,"GECCO","16"
"10179","results_simple_16_2_random_5.txt",1727,"GECCO","16"
"10180","results_simple_16_2_random_5.txt",1896,"GECCO","16"
"10181","results_simple_16_2_random_5.txt",848,"GECCO","16"
"10182","results_simple_16_2_random_5.txt",1754,"GECCO","16"
"10183","results_simple_16_2_random_5.txt",2192,"GECCO","16"
"10184","results_simple_16_2_random_5.txt",2058,"GECCO","16"
"10185","results_simple_16_2_random_5.txt",1382,"GECCO","16"
"10186","results_simple_16_2_random_5.txt",554,"GECCO","16"
"10187","results_simple_16_2_random_5.txt",1322,"GECCO","16"
"10188","results_simple_16_2_random_5.txt",2022,"GECCO","16"
"10189","results_simple_16_2_random_5.txt",1546,"GECCO","16"
"10190","results_simple_16_2_random_5.txt",1874,"GECCO","16"
"10191","results_simple_16_2_random_5.txt",1896,"GECCO","16"
"10192","results_simple_16_2_random_5.txt",848,"GECCO","16"
"10193","results_simple_16_2_random_5.txt",1756,"GECCO","16"
"10194","results_simple_16_2_random_5.txt",2192,"GECCO","16"
"10195","results_simple_16_2_random_5.txt",2225,"GECCO","16"
"10196","results_simple_16_2_random_5.txt",2171,"GECCO","16"
"10197","results_simple_16_2_random_5.txt",2237,"GECCO","16"
"10198","results_simple_16_2_random_5.txt",957,"GECCO","16"
"10199","results_simple_16_2_random_5.txt",1731,"GECCO","16"
"10200","results_simple_16_2_random_5.txt",2222,"GECCO","16"
"10201","results_simple_16_2_random_6.txt",0,"GECCO","16"
"10202","results_simple_16_2_random_6.txt",2396,"GECCO","16"
"10203","results_simple_16_2_random_6.txt",1552,"GECCO","16"
"10204","results_simple_16_2_random_6.txt",1646,"GECCO","16"
"10205","results_simple_16_2_random_6.txt",1239,"GECCO","16"
"10206","results_simple_16_2_random_6.txt",1620,"GECCO","16"
"10207","results_simple_16_2_random_6.txt",881,"GECCO","16"
"10208","results_simple_16_2_random_6.txt",2013,"GECCO","16"
"10209","results_simple_16_2_random_6.txt",1647,"GECCO","16"
"10210","results_simple_16_2_random_6.txt",1235,"GECCO","16"
"10211","results_simple_16_2_random_6.txt",2397,"GECCO","16"
"10212","results_simple_16_2_random_6.txt",2,"GECCO","16"
"10213","results_simple_16_2_random_6.txt",1238,"GECCO","16"
"10214","results_simple_16_2_random_6.txt",1238,"GECCO","16"
"10215","results_simple_16_2_random_6.txt",1497,"GECCO","16"
"10216","results_simple_16_2_random_6.txt",2396,"GECCO","16"
"10217","results_simple_16_2_random_6.txt",0,"GECCO","16"
"10218","results_simple_16_2_random_6.txt",1594,"GECCO","16"
"10219","results_simple_16_2_random_6.txt",1640,"GECCO","16"
"10220","results_simple_16_2_random_6.txt",1985,"GECCO","16"
"10221","results_simple_16_2_random_6.txt",1616,"GECCO","16"
"10222","results_simple_16_2_random_6.txt",1979,"GECCO","16"
"10223","results_simple_16_2_random_6.txt",765,"GECCO","16"
"10224","results_simple_16_2_random_6.txt",1641,"GECCO","16"
"10225","results_simple_16_2_random_6.txt",1983,"GECCO","16"
"10226","results_simple_16_2_random_6.txt",3,"GECCO","16"
"10227","results_simple_16_2_random_6.txt",2394,"GECCO","16"
"10228","results_simple_16_2_random_6.txt",1984,"GECCO","16"
"10229","results_simple_16_2_random_6.txt",1986,"GECCO","16"
"10230","results_simple_16_2_random_6.txt",1552,"GECCO","16"
"10231","results_simple_16_2_random_6.txt",1594,"GECCO","16"
"10232","results_simple_16_2_random_6.txt",0,"GECCO","16"
"10233","results_simple_16_2_random_6.txt",2214,"GECCO","16"
"10234","results_simple_16_2_random_6.txt",627,"GECCO","16"
"10235","results_simple_16_2_random_6.txt",2188,"GECCO","16"
"10236","results_simple_16_2_random_6.txt",681,"GECCO","16"
"10237","results_simple_16_2_random_6.txt",1293,"GECCO","16"
"10238","results_simple_16_2_random_6.txt",2215,"GECCO","16"
"10239","results_simple_16_2_random_6.txt",625,"GECCO","16"
"10240","results_simple_16_2_random_6.txt",1595,"GECCO","16"
"10241","results_simple_16_2_random_6.txt",1552,"GECCO","16"
"10242","results_simple_16_2_random_6.txt",626,"GECCO","16"
"10243","results_simple_16_2_random_6.txt",1646,"GECCO","16"
"10244","results_simple_16_2_random_6.txt",1640,"GECCO","16"
"10245","results_simple_16_2_random_6.txt",2214,"GECCO","16"
"10246","results_simple_16_2_random_6.txt",0,"GECCO","16"
"10247","results_simple_16_2_random_6.txt",2217,"GECCO","16"
"10248","results_simple_16_2_random_6.txt",26,"GECCO","16"
"10249","results_simple_16_2_random_6.txt",2509,"GECCO","16"
"10250","results_simple_16_2_random_6.txt",943,"GECCO","16"
"10251","results_simple_16_2_random_6.txt",1,"GECCO","16"
"10252","results_simple_16_2_random_6.txt",2223,"GECCO","16"
"10253","results_simple_16_2_random_6.txt",1639,"GECCO","16"
"10254","results_simple_16_2_random_6.txt",1646,"GECCO","16"
"10255","results_simple_16_2_random_6.txt",1239,"GECCO","16"
"10256","results_simple_16_2_random_6.txt",1985,"GECCO","16"
"10257","results_simple_16_2_random_6.txt",627,"GECCO","16"
"10258","results_simple_16_2_random_6.txt",2217,"GECCO","16"
"10259","results_simple_16_2_random_6.txt",0,"GECCO","16"
"10260","results_simple_16_2_random_6.txt",2191,"GECCO","16"
"10261","results_simple_16_2_random_6.txt",360,"GECCO","16"
"10262","results_simple_16_2_random_6.txt",1298,"GECCO","16"
"10263","results_simple_16_2_random_6.txt",2216,"GECCO","16"
"10264","results_simple_16_2_random_6.txt",6,"GECCO","16"
"10265","results_simple_16_2_random_6.txt",1986,"GECCO","16"
"10266","results_simple_16_2_random_6.txt",1620,"GECCO","16"
"10267","results_simple_16_2_random_6.txt",1616,"GECCO","16"
"10268","results_simple_16_2_random_6.txt",2188,"GECCO","16"
"10269","results_simple_16_2_random_6.txt",26,"GECCO","16"
"10270","results_simple_16_2_random_6.txt",2191,"GECCO","16"
"10271","results_simple_16_2_random_6.txt",0,"GECCO","16"
"10272","results_simple_16_2_random_6.txt",2485,"GECCO","16"
"10273","results_simple_16_2_random_6.txt",917,"GECCO","16"
"10274","results_simple_16_2_random_6.txt",27,"GECCO","16"
"10275","results_simple_16_2_random_6.txt",2197,"GECCO","16"
"10276","results_simple_16_2_random_6.txt",881,"GECCO","16"
"10277","results_simple_16_2_random_6.txt",1979,"GECCO","16"
"10278","results_simple_16_2_random_6.txt",681,"GECCO","16"
"10279","results_simple_16_2_random_6.txt",2509,"GECCO","16"
"10280","results_simple_16_2_random_6.txt",360,"GECCO","16"
"10281","results_simple_16_2_random_6.txt",2485,"GECCO","16"
"10282","results_simple_16_2_random_6.txt",0,"GECCO","16"
"10283","results_simple_16_2_random_6.txt",1598,"GECCO","16"
"10284","results_simple_16_2_random_6.txt",2510,"GECCO","16"
"10285","results_simple_16_2_random_6.txt",2013,"GECCO","16"
"10286","results_simple_16_2_random_6.txt",765,"GECCO","16"
"10287","results_simple_16_2_random_6.txt",1293,"GECCO","16"
"10288","results_simple_16_2_random_6.txt",943,"GECCO","16"
"10289","results_simple_16_2_random_6.txt",1298,"GECCO","16"
"10290","results_simple_16_2_random_6.txt",917,"GECCO","16"
"10291","results_simple_16_2_random_6.txt",1598,"GECCO","16"
"10292","results_simple_16_2_random_6.txt",0,"GECCO","16"
"10293","results_simple_16_2_random_6.txt",1647,"GECCO","16"
"10294","results_simple_16_2_random_6.txt",1641,"GECCO","16"
"10295","results_simple_16_2_random_6.txt",2215,"GECCO","16"
"10296","results_simple_16_2_random_6.txt",1,"GECCO","16"
"10297","results_simple_16_2_random_6.txt",2216,"GECCO","16"
"10298","results_simple_16_2_random_6.txt",27,"GECCO","16"
"10299","results_simple_16_2_random_6.txt",2510,"GECCO","16"
"10300","results_simple_16_2_random_6.txt",1235,"GECCO","16"
"10301","results_simple_16_2_random_6.txt",1983,"GECCO","16"
"10302","results_simple_16_2_random_6.txt",625,"GECCO","16"
"10303","results_simple_16_2_random_6.txt",2223,"GECCO","16"
"10304","results_simple_16_2_random_6.txt",6,"GECCO","16"
"10305","results_simple_16_2_random_6.txt",2197,"GECCO","16"
"10306","results_simple_16_2_random_6.txt",2397,"GECCO","16"
"10307","results_simple_16_2_random_6.txt",3,"GECCO","16"
"10308","results_simple_16_2_random_6.txt",1595,"GECCO","16"
"10309","results_simple_16_2_random_6.txt",1639,"GECCO","16"
"10310","results_simple_16_2_random_6.txt",1986,"GECCO","16"
"10311","results_simple_16_2_random_6.txt",2,"GECCO","16"
"10312","results_simple_16_2_random_6.txt",2394,"GECCO","16"
"10313","results_simple_16_2_random_6.txt",1552,"GECCO","16"
"10314","results_simple_16_2_random_6.txt",1646,"GECCO","16"
"10315","results_simple_16_2_random_6.txt",1238,"GECCO","16"
"10316","results_simple_16_2_random_6.txt",1984,"GECCO","16"
"10317","results_simple_16_2_random_6.txt",626,"GECCO","16"
"10318","results_simple_16_2_random_6.txt",1238,"GECCO","16"
"10319","results_simple_16_2_random_6.txt",1986,"GECCO","16"
"10320","results_simple_16_2_random_6.txt",1497,"GECCO","16"
"10321","results_simple_16_2_random_8.txt",0,"GECCO","16"
"10322","results_simple_16_2_random_8.txt",2041,"GECCO","16"
"10323","results_simple_16_2_random_8.txt",1387,"GECCO","16"
"10324","results_simple_16_2_random_8.txt",2441,"GECCO","16"
"10325","results_simple_16_2_random_8.txt",2442,"GECCO","16"
"10326","results_simple_16_2_random_8.txt",1738,"GECCO","16"
"10327","results_simple_16_2_random_8.txt",1,"GECCO","16"
"10328","results_simple_16_2_random_8.txt",2440,"GECCO","16"
"10329","results_simple_16_2_random_8.txt",1740,"GECCO","16"
"10330","results_simple_16_2_random_8.txt",856,"GECCO","16"
"10331","results_simple_16_2_random_8.txt",2375,"GECCO","16"
"10332","results_simple_16_2_random_8.txt",2337,"GECCO","16"
"10333","results_simple_16_2_random_8.txt",2040,"GECCO","16"
"10334","results_simple_16_2_random_8.txt",2039,"GECCO","16"
"10335","results_simple_16_2_random_8.txt",2040,"GECCO","16"
"10336","results_simple_16_2_random_8.txt",2041,"GECCO","16"
"10337","results_simple_16_2_random_8.txt",0,"GECCO","16"
"10338","results_simple_16_2_random_8.txt",830,"GECCO","16"
"10339","results_simple_16_2_random_8.txt",778,"GECCO","16"
"10340","results_simple_16_2_random_8.txt",779,"GECCO","16"
"10341","results_simple_16_2_random_8.txt",321,"GECCO","16"
"10342","results_simple_16_2_random_8.txt",2042,"GECCO","16"
"10343","results_simple_16_2_random_8.txt",779,"GECCO","16"
"10344","results_simple_16_2_random_8.txt",321,"GECCO","16"
"10345","results_simple_16_2_random_8.txt",1185,"GECCO","16"
"10346","results_simple_16_2_random_8.txt",844,"GECCO","16"
"10347","results_simple_16_2_random_8.txt",886,"GECCO","16"
"10348","results_simple_16_2_random_8.txt",1,"GECCO","16"
"10349","results_simple_16_2_random_8.txt",2,"GECCO","16"
"10350","results_simple_16_2_random_8.txt",1387,"GECCO","16"
"10351","results_simple_16_2_random_8.txt",830,"GECCO","16"
"10352","results_simple_16_2_random_8.txt",0,"GECCO","16"
"10353","results_simple_16_2_random_8.txt",1224,"GECCO","16"
"10354","results_simple_16_2_random_8.txt",1225,"GECCO","16"
"10355","results_simple_16_2_random_8.txt",519,"GECCO","16"
"10356","results_simple_16_2_random_8.txt",1388,"GECCO","16"
"10357","results_simple_16_2_random_8.txt",1225,"GECCO","16"
"10358","results_simple_16_2_random_8.txt",519,"GECCO","16"
"10359","results_simple_16_2_random_8.txt",1231,"GECCO","16"
"10360","results_simple_16_2_random_8.txt",1152,"GECCO","16"
"10361","results_simple_16_2_random_8.txt",1118,"GECCO","16"
"10362","results_simple_16_2_random_8.txt",829,"GECCO","16"
"10363","results_simple_16_2_random_8.txt",2441,"GECCO","16"
"10364","results_simple_16_2_random_8.txt",778,"GECCO","16"
"10365","results_simple_16_2_random_8.txt",1224,"GECCO","16"
"10366","results_simple_16_2_random_8.txt",0,"GECCO","16"
"10367","results_simple_16_2_random_8.txt",1,"GECCO","16"
"10368","results_simple_16_2_random_8.txt",711,"GECCO","16"
"10369","results_simple_16_2_random_8.txt",2442,"GECCO","16"
"10370","results_simple_16_2_random_8.txt",1,"GECCO","16"
"10371","results_simple_16_2_random_8.txt",711,"GECCO","16"
"10372","results_simple_16_2_random_8.txt",1587,"GECCO","16"
"10373","results_simple_16_2_random_8.txt",72,"GECCO","16"
"10374","results_simple_16_2_random_8.txt",108,"GECCO","16"
"10375","results_simple_16_2_random_8.txt",2442,"GECCO","16"
"10376","results_simple_16_2_random_8.txt",779,"GECCO","16"
"10377","results_simple_16_2_random_8.txt",1225,"GECCO","16"
"10378","results_simple_16_2_random_8.txt",1,"GECCO","16"
"10379","results_simple_16_2_random_8.txt",0,"GECCO","16"
"10380","results_simple_16_2_random_8.txt",710,"GECCO","16"
"10381","results_simple_16_2_random_8.txt",2443,"GECCO","16"
"10382","results_simple_16_2_random_8.txt",2,"GECCO","16"
"10383","results_simple_16_2_random_8.txt",710,"GECCO","16"
"10384","results_simple_16_2_random_8.txt",1588,"GECCO","16"
"10385","results_simple_16_2_random_8.txt",73,"GECCO","16"
"10386","results_simple_16_2_random_8.txt",1738,"GECCO","16"
"10387","results_simple_16_2_random_8.txt",321,"GECCO","16"
"10388","results_simple_16_2_random_8.txt",519,"GECCO","16"
"10389","results_simple_16_2_random_8.txt",711,"GECCO","16"
